"id","QtySold","Price","Advertised","Holiday","Date","Product"
"27272","1","1.49","0","1","31-Aug-02","Cheddar cheese break sticks"
"27273","0","2.99","0","1","31-Aug-02","Cheddar cheese popcorn"
"27274","14","1.49","0","1","31-Aug-02","Cheese puffs"
"27275","68","0.99","0","1","31-Aug-02","Classic potato chips"
"27276","9","0.99","0","1","31-Aug-02","Easy dip tortilla chips"
"27277","21","0.99","0","1","31-Aug-02","Extra hot pork rinds"
"27278","2","2.99","0","1","31-Aug-02","Fiesta sticks"
"27279","7","1.49","0","1","31-Aug-02","Fried pork rinds"
"27280","8","2.49","0","1","31-Aug-02","Hot spicy cheese puffs"
"27281","0","2.49","0","1","31-Aug-02","Jalepeno sticks"
"27282","6","2.49","0","1","31-Aug-02","Jumbo pretzel sticks"
"27283","10","1.49","0","1","31-Aug-02","Low-fat popcorn"
"27284","11","1.49","0","1","31-Aug-02","Low-fat saltines"
"27285","18","2.99","0","1","31-Aug-02","Multigrain chips"
"27286","10","1.49","0","1","31-Aug-02","Pepper sticks"
"27287","5","0.99","0","1","31-Aug-02","Pretzel sticks"
"27288","0","2.49","0","1","31-Aug-02","Pretzel twists"
"27289","12","1.49","0","1","31-Aug-02","Ruffled potato chips"
"27290","5","0.99","0","1","31-Aug-02","Rye crackers"
"27291","9","2.49","0","1","31-Aug-02","Salt and vinegar potato chips"
"27292","2","2.49","0","1","31-Aug-02","Saltine crackers"
"27293","0","2.99","0","1","31-Aug-02","Shredded wheat crackers"
"27294","2","2.49","0","1","31-Aug-02","Stone-ground wheat sticks"
"27295","13","2.99","0","1","31-Aug-02","Sun-dried tomato multigrain chips"
"27296","13","0.99","0","1","31-Aug-02","Tortilla chips"
"27297","0","1.99","0","1","31-Aug-02","WOW cheese puffs"
"27298","0","2.99","0","1","31-Aug-02","WOW potato chips"
"27299","12","2.99","0","1","31-Aug-02","WOW tortilla chips"
"27300","0","3.49","0","1","31-Aug-02","Wheat crackers"
"27301","0","1.99","0","1","30-Aug-02","Baked potato chips"
"27302","0","1.49","0","1","30-Aug-02","Barbeque pork rinds"
"27303","15","1.49","0","1","30-Aug-02","Barbeque potato chips"
"27304","0","2.99","0","1","30-Aug-02","Bread sticks"
"27305","11","0.99","0","1","30-Aug-02","Buttery popcorn"
"27306","11","2.99","0","1","30-Aug-02","Carmelized popcorn"
"27307","0","1.49","0","1","30-Aug-02","Cheddar cheese break sticks"
"27308","0","2.99","0","1","30-Aug-02","Cheddar cheese popcorn"
"27309","7","1.49","0","1","30-Aug-02","Cheese puffs"
"27310","51","0.99","0","1","30-Aug-02","Classic potato chips"
"27311","7","0.99","0","1","30-Aug-02","Easy dip tortilla chips"
"27312","17","0.99","0","1","30-Aug-02","Extra hot pork rinds"
"27313","0","2.99","0","1","30-Aug-02","Fiesta sticks"
"27314","5","1.49","0","1","30-Aug-02","Fried pork rinds"
"27315","7","2.49","0","1","30-Aug-02","Hot spicy cheese puffs"
"27316","0","2.49","0","1","30-Aug-02","Jalepeno sticks"
"27317","8","2.49","0","1","30-Aug-02","Jumbo pretzel sticks"
"27318","2","1.49","0","1","30-Aug-02","Low-fat popcorn"
"27319","10","1.49","0","1","30-Aug-02","Low-fat saltines"
"27320","11","2.99","0","1","30-Aug-02","Multigrain chips"
"27321","3","1.49","0","1","30-Aug-02","Pepper sticks"
"27322","5","0.99","0","1","30-Aug-02","Pretzel sticks"
"27323","0","2.49","0","1","30-Aug-02","Pretzel twists"
"27324","10","1.49","0","1","30-Aug-02","Ruffled potato chips"
"27325","9","0.99","0","1","30-Aug-02","Rye crackers"
"27326","5","2.49","0","1","30-Aug-02","Salt and vinegar potato chips"
"27327","4","2.49","0","1","30-Aug-02","Saltine crackers"
"27328","0","2.99","0","1","30-Aug-02","Shredded wheat crackers"
"27329","0","2.49","0","1","30-Aug-02","Stone-ground wheat sticks"
"27330","8","2.99","0","1","30-Aug-02","Sun-dried tomato multigrain chips"
"27331","10","0.99","0","1","30-Aug-02","Tortilla chips"
"27332","0","1.99","0","1","30-Aug-02","WOW cheese puffs"
"27333","0","2.99","0","1","30-Aug-02","WOW potato chips"
"27334","16","2.99","0","1","30-Aug-02","WOW tortilla chips"
"27335","0","3.49","0","1","30-Aug-02","Wheat crackers"
"27336","0","1.99","0","1","29-Aug-02","Baked potato chips"
"27337","5","1.49","0","1","29-Aug-02","Barbeque pork rinds"
"27338","6","1.49","0","1","29-Aug-02","Barbeque potato chips"
"27339","0","2.99","0","1","29-Aug-02","Bread sticks"
"27340","15","0.99","0","1","29-Aug-02","Buttery popcorn"
"27341","9","2.99","0","1","29-Aug-02","Carmelized popcorn"
"27342","1","1.49","0","1","29-Aug-02","Cheddar cheese break sticks"
"27343","0","2.99","0","1","29-Aug-02","Cheddar cheese popcorn"
"27344","10","1.49","0","1","29-Aug-02","Cheese puffs"
"27345","23","0.99","0","1","29-Aug-02","Classic potato chips"
"27346","6","0.99","0","1","29-Aug-02","Easy dip tortilla chips"
"27347","10","0.99","0","1","29-Aug-02","Extra hot pork rinds"
"27348","0","2.99","0","1","29-Aug-02","Fiesta sticks"
"27349","2","1.49","0","1","29-Aug-02","Fried pork rinds"
"27350","4","2.49","0","1","29-Aug-02","Hot spicy cheese puffs"
"27351","0","2.49","0","1","29-Aug-02","Jalepeno sticks"
"27352","4","2.49","0","1","29-Aug-02","Jumbo pretzel sticks"
"27353","3","1.49","0","1","29-Aug-02","Low-fat popcorn"
"27354","7","1.49","0","1","29-Aug-02","Low-fat saltines"
"27355","11","2.99","0","1","29-Aug-02","Multigrain chips"
"27356","4","1.49","0","1","29-Aug-02","Pepper sticks"
"27357","2","0.99","0","1","29-Aug-02","Pretzel sticks"
"27358","0","2.49","0","1","29-Aug-02","Pretzel twists"
"27359","7","1.49","0","1","29-Aug-02","Ruffled potato chips"
"27360","7","0.99","0","1","29-Aug-02","Rye crackers"
"27361","9","2.49","0","1","29-Aug-02","Salt and vinegar potato chips"
"27362","1","2.49","0","1","29-Aug-02","Saltine crackers"
"27363","0","2.99","0","1","29-Aug-02","Shredded wheat crackers"
"27364","1","2.49","0","1","29-Aug-02","Stone-ground wheat sticks"
"27365","7","2.99","0","1","29-Aug-02","Sun-dried tomato multigrain chips"
"27366","10","0.99","0","1","29-Aug-02","Tortilla chips"
"27367","0","1.99","0","1","29-Aug-02","WOW cheese puffs"
"27368","0","2.99","0","1","29-Aug-02","WOW potato chips"
"27369","10","2.99","0","1","29-Aug-02","WOW tortilla chips"
"27370","0","3.49","0","1","29-Aug-02","Wheat crackers"
"27371","0","1.99","0","1","28-Aug-02","Baked potato chips"
"27372","6","1.49","0","1","28-Aug-02","Barbeque pork rinds"
"27373","9","1.49","0","1","28-Aug-02","Barbeque potato chips"
"27374","0","2.99","0","1","28-Aug-02","Bread sticks"
"27375","12","0.99","0","1","28-Aug-02","Buttery popcorn"
"27376","7","2.99","0","1","28-Aug-02","Carmelized popcorn"
"27377","0","1.49","0","1","28-Aug-02","Cheddar cheese break sticks"
"27378","0","2.99","0","1","28-Aug-02","Cheddar cheese popcorn"
"27379","4","1.49","0","1","28-Aug-02","Cheese puffs"
"27380","7","0.99","0","1","28-Aug-02","Classic potato chips"
"27381","12","0.99","0","1","28-Aug-02","Easy dip tortilla chips"
"27382","12","0.99","0","1","28-Aug-02","Extra hot pork rinds"
"27383","1","2.99","0","1","28-Aug-02","Fiesta sticks"
"27384","10","1.49","0","1","28-Aug-02","Fried pork rinds"
"27385","4","2.49","0","1","28-Aug-02","Hot spicy cheese puffs"
"27386","0","2.49","0","1","28-Aug-02","Jalepeno sticks"
"27387","6","2.49","0","1","28-Aug-02","Jumbo pretzel sticks"
"27388","9","1.49","0","1","28-Aug-02","Low-fat popcorn"
"27389","7","1.49","0","1","28-Aug-02","Low-fat saltines"
"27390","3","2.99","0","1","28-Aug-02","Multigrain chips"
"27391","1","1.49","0","1","28-Aug-02","Pepper sticks"
"27392","3","0.99","0","1","28-Aug-02","Pretzel sticks"
"27393","0","2.49","0","1","28-Aug-02","Pretzel twists"
"27394","9","1.49","0","1","28-Aug-02","Ruffled potato chips"
"27395","18","0.99","0","1","28-Aug-02","Rye crackers"
"27396","9","2.49","0","1","28-Aug-02","Salt and vinegar potato chips"
"27397","3","2.49","0","1","28-Aug-02","Saltine crackers"
"27398","0","2.99","0","1","28-Aug-02","Shredded wheat crackers"
"27399","2","2.49","0","1","28-Aug-02","Stone-ground wheat sticks"
"27400","7","2.99","0","1","28-Aug-02","Sun-dried tomato multigrain chips"
"27401","10","0.99","0","1","28-Aug-02","Tortilla chips"
"27402","0","1.99","0","1","28-Aug-02","WOW cheese puffs"
"27403","0","2.99","0","1","28-Aug-02","WOW potato chips"
"27404","7","2.99","0","1","28-Aug-02","WOW tortilla chips"
"27405","0","3.49","0","1","28-Aug-02","Wheat crackers"
"27406","0","1.99","0","0","27-Aug-02","Baked potato chips"
"27407","4","1.49","0","0","27-Aug-02","Barbeque pork rinds"
"27408","6","1.49","0","0","27-Aug-02","Barbeque potato chips"
"27409","0","2.99","0","0","27-Aug-02","Bread sticks"
"27410","12","0.99","0","0","27-Aug-02","Buttery popcorn"
"27411","3","2.99","0","0","27-Aug-02","Carmelized popcorn"
"27412","2","1.49","0","0","27-Aug-02","Cheddar cheese break sticks"
"27413","0","2.99","0","0","27-Aug-02","Cheddar cheese popcorn"
"27414","4","1.49","0","0","27-Aug-02","Cheese puffs"
"27415","28","0.99","0","0","27-Aug-02","Classic potato chips"
"27416","6","0.99","0","0","27-Aug-02","Easy dip tortilla chips"
"27417","11","0.99","0","0","27-Aug-02","Extra hot pork rinds"
"27418","1","2.99","0","0","27-Aug-02","Fiesta sticks"
"27419","1","1.49","0","0","27-Aug-02","Fried pork rinds"
"27420","2","2.49","0","0","27-Aug-02","Hot spicy cheese puffs"
"27421","0","2.49","0","0","27-Aug-02","Jalepeno sticks"
"27422","6","2.49","0","0","27-Aug-02","Jumbo pretzel sticks"
"27423","3","1.49","0","0","27-Aug-02","Low-fat popcorn"
"27424","2","1.49","0","0","27-Aug-02","Low-fat saltines"
"27425","10","2.99","0","0","27-Aug-02","Multigrain chips"
"27426","4","1.49","0","0","27-Aug-02","Pepper sticks"
"27427","2","0.99","0","0","27-Aug-02","Pretzel sticks"
"27428","0","2.49","0","0","27-Aug-02","Pretzel twists"
"27429","8","1.49","0","0","27-Aug-02","Ruffled potato chips"
"27430","4","0.99","0","0","27-Aug-02","Rye crackers"
"27431","10","2.49","0","0","27-Aug-02","Salt and vinegar potato chips"
"27432","1","2.49","0","0","27-Aug-02","Saltine crackers"
"27433","0","2.99","0","0","27-Aug-02","Shredded wheat crackers"
"27434","2","2.49","0","0","27-Aug-02","Stone-ground wheat sticks"
"27435","6","2.99","0","0","27-Aug-02","Sun-dried tomato multigrain chips"
"27436","9","0.99","0","0","27-Aug-02","Tortilla chips"
"27437","0","1.99","0","0","27-Aug-02","WOW cheese puffs"
"27438","0","2.99","0","0","27-Aug-02","WOW potato chips"
"27439","11","2.99","0","0","27-Aug-02","WOW tortilla chips"
"27440","0","3.49","0","0","27-Aug-02","Wheat crackers"
"27441","0","1.99","0","0","26-Aug-02","Baked potato chips"
"27442","6","1.49","0","0","26-Aug-02","Barbeque pork rinds"
"27443","7","1.49","0","0","26-Aug-02","Barbeque potato chips"
"27444","0","2.99","0","0","26-Aug-02","Bread sticks"
"27445","11","0.99","0","0","26-Aug-02","Buttery popcorn"
"27446","5","2.99","0","0","26-Aug-02","Carmelized popcorn"
"27447","1","1.49","0","0","26-Aug-02","Cheddar cheese break sticks"
"27448","0","2.99","0","0","26-Aug-02","Cheddar cheese popcorn"
"27449","10","1.49","0","0","26-Aug-02","Cheese puffs"
"27450","36","0.99","0","0","26-Aug-02","Classic potato chips"
"27451","8","0.99","0","0","26-Aug-02","Easy dip tortilla chips"
"27452","14","0.99","0","0","26-Aug-02","Extra hot pork rinds"
"27453","0","2.99","0","0","26-Aug-02","Fiesta sticks"
"27454","6","1.49","0","0","26-Aug-02","Fried pork rinds"
"27455","4","2.49","0","0","26-Aug-02","Hot spicy cheese puffs"
"27456","0","2.49","0","0","26-Aug-02","Jalepeno sticks"
"27457","6","2.49","0","0","26-Aug-02","Jumbo pretzel sticks"
"27458","6","1.49","0","0","26-Aug-02","Low-fat popcorn"
"27459","7","1.49","0","0","26-Aug-02","Low-fat saltines"
"27460","8","2.99","0","0","26-Aug-02","Multigrain chips"
"27461","2","1.49","0","0","26-Aug-02","Pepper sticks"
"27462","1","0.99","0","0","26-Aug-02","Pretzel sticks"
"27463","0","2.49","0","0","26-Aug-02","Pretzel twists"
"27464","4","1.49","0","0","26-Aug-02","Ruffled potato chips"
"27465","8","0.99","0","0","26-Aug-02","Rye crackers"
"27466","9","2.49","0","0","26-Aug-02","Salt and vinegar potato chips"
"27467","2","2.49","0","0","26-Aug-02","Saltine crackers"
"27468","0","2.99","0","0","26-Aug-02","Shredded wheat crackers"
"27469","2","2.49","0","0","26-Aug-02","Stone-ground wheat sticks"
"27470","6","2.99","0","0","26-Aug-02","Sun-dried tomato multigrain chips"
"27471","5","0.99","0","0","26-Aug-02","Tortilla chips"
"27472","0","1.99","0","0","26-Aug-02","WOW cheese puffs"
"27473","0","2.99","0","0","26-Aug-02","WOW potato chips"
"27474","14","2.99","0","0","26-Aug-02","WOW tortilla chips"
"27475","0","3.49","0","0","26-Aug-02","Wheat crackers"
"27476","0","1.99","0","0","25-Aug-02","Baked potato chips"
"27477","2","1.49","0","0","25-Aug-02","Barbeque pork rinds"
"27478","9","1.49","0","0","25-Aug-02","Barbeque potato chips"
"27479","0","2.99","0","0","25-Aug-02","Bread sticks"
"27480","15","0.99","0","0","25-Aug-02","Buttery popcorn"
"27481","5","2.99","0","0","25-Aug-02","Carmelized popcorn"
"27482","3","1.49","0","0","25-Aug-02","Cheddar cheese break sticks"
"27483","0","2.99","0","0","25-Aug-02","Cheddar cheese popcorn"
"27484","2","1.49","0","0","25-Aug-02","Cheese puffs"
"27485","63","0.99","0","0","25-Aug-02","Classic potato chips"
"27486","9","0.99","0","0","25-Aug-02","Easy dip tortilla chips"
"27487","11","0.99","0","0","25-Aug-02","Extra hot pork rinds"
"27488","1","2.99","0","0","25-Aug-02","Fiesta sticks"
"27489","7","1.49","0","0","25-Aug-02","Fried pork rinds"
"27490","8","2.49","0","0","25-Aug-02","Hot spicy cheese puffs"
"27491","0","2.49","0","0","25-Aug-02","Jalepeno sticks"
"27492","0","2.49","0","0","25-Aug-02","Jumbo pretzel sticks"
"27493","3","1.49","0","0","25-Aug-02","Low-fat popcorn"
"27494","10","1.49","0","0","25-Aug-02","Low-fat saltines"
"27495","12","2.99","0","0","25-Aug-02","Multigrain chips"
"27496","3","1.49","0","0","25-Aug-02","Pepper sticks"
"27497","5","0.99","0","0","25-Aug-02","Pretzel sticks"
"27498","0","2.49","0","0","25-Aug-02","Pretzel twists"
"27499","12","1.49","0","0","25-Aug-02","Ruffled potato chips"
"27500","8","0.99","0","0","25-Aug-02","Rye crackers"
"27501","10","2.49","0","0","25-Aug-02","Salt and vinegar potato chips"
"27502","2","2.49","0","0","25-Aug-02","Saltine crackers"
"27503","0","2.99","0","0","25-Aug-02","Shredded wheat crackers"
"27504","3","2.49","0","0","25-Aug-02","Stone-ground wheat sticks"
"27505","6","2.99","0","0","25-Aug-02","Sun-dried tomato multigrain chips"
"27506","9","0.99","0","0","25-Aug-02","Tortilla chips"
"27507","0","1.99","0","0","25-Aug-02","WOW cheese puffs"
"27508","0","2.99","0","0","25-Aug-02","WOW potato chips"
"27509","19","2.99","0","0","25-Aug-02","WOW tortilla chips"
"27510","0","3.49","0","0","25-Aug-02","Wheat crackers"
"27511","0","1.99","0","0","24-Aug-02","Baked potato chips"
"27512","5","1.49","0","0","24-Aug-02","Barbeque pork rinds"
"27513","14","1.49","0","0","24-Aug-02","Barbeque potato chips"
"27514","0","2.99","0","0","24-Aug-02","Bread sticks"
"27515","36","0.99","0","0","24-Aug-02","Buttery popcorn"
"27516","6","2.99","0","0","24-Aug-02","Carmelized popcorn"
"27517","0","1.49","0","0","24-Aug-02","Cheddar cheese break sticks"
"27518","0","2.99","0","0","24-Aug-02","Cheddar cheese popcorn"
"27519","13","1.49","0","0","24-Aug-02","Cheese puffs"
"27520","45","0.99","0","0","24-Aug-02","Classic potato chips"
"27521","10","0.99","0","0","24-Aug-02","Easy dip tortilla chips"
"27522","0","0.99","0","0","24-Aug-02","Extra hot pork rinds"
"27523","1","2.99","0","0","24-Aug-02","Fiesta sticks"
"27524","8","1.49","0","0","24-Aug-02","Fried pork rinds"
"27525","7","2.49","0","0","24-Aug-02","Hot spicy cheese puffs"
"27526","0","2.49","0","0","24-Aug-02","Jalepeno sticks"
"27527","5","2.49","0","0","24-Aug-02","Jumbo pretzel sticks"
"27528","8","1.49","0","0","24-Aug-02","Low-fat popcorn"
"27529","10","1.49","0","0","24-Aug-02","Low-fat saltines"
"27530","11","2.99","0","0","24-Aug-02","Multigrain chips"
"27531","1","1.49","0","0","24-Aug-02","Pepper sticks"
"27532","7","0.99","0","0","24-Aug-02","Pretzel sticks"
"27533","0","2.49","0","0","24-Aug-02","Pretzel twists"
"27534","14","1.49","0","0","24-Aug-02","Ruffled potato chips"
"27535","7","0.99","0","0","24-Aug-02","Rye crackers"
"27536","12","2.49","0","0","24-Aug-02","Salt and vinegar potato chips"
"27537","1","2.49","0","0","24-Aug-02","Saltine crackers"
"27538","0","2.99","0","0","24-Aug-02","Shredded wheat crackers"
"27539","2","2.49","0","0","24-Aug-02","Stone-ground wheat sticks"
"27540","7","2.99","0","0","24-Aug-02","Sun-dried tomato multigrain chips"
"27541","15","0.99","0","0","24-Aug-02","Tortilla chips"
"27542","0","1.99","0","0","24-Aug-02","WOW cheese puffs"
"27543","0","2.99","0","0","24-Aug-02","WOW potato chips"
"27544","12","2.99","0","0","24-Aug-02","WOW tortilla chips"
"27545","0","3.49","0","0","24-Aug-02","Wheat crackers"
"27546","0","1.99","0","0","23-Aug-02","Baked potato chips"
"27547","4","1.49","0","0","23-Aug-02","Barbeque pork rinds"
"27548","14","1.49","0","0","23-Aug-02","Barbeque potato chips"
"27549","0","2.99","0","0","23-Aug-02","Bread sticks"
"27550","15","0.99","0","0","23-Aug-02","Buttery popcorn"
"27551","7","2.99","0","0","23-Aug-02","Carmelized popcorn"
"27552","1","1.49","0","0","23-Aug-02","Cheddar cheese break sticks"
"27553","0","2.99","0","0","23-Aug-02","Cheddar cheese popcorn"
"27554","5","1.49","0","0","23-Aug-02","Cheese puffs"
"27555","41","0.99","0","0","23-Aug-02","Classic potato chips"
"27556","8","0.99","0","0","23-Aug-02","Easy dip tortilla chips"
"27557","13","0.99","0","0","23-Aug-02","Extra hot pork rinds"
"27558","0","2.99","0","0","23-Aug-02","Fiesta sticks"
"27559","7","1.49","0","0","23-Aug-02","Fried pork rinds"
"27560","4","2.49","0","0","23-Aug-02","Hot spicy cheese puffs"
"27561","0","2.49","0","0","23-Aug-02","Jalepeno sticks"
"27562","4","2.49","0","0","23-Aug-02","Jumbo pretzel sticks"
"27563","3","1.49","0","0","23-Aug-02","Low-fat popcorn"
"27564","9","1.49","0","0","23-Aug-02","Low-fat saltines"
"27565","13","2.99","0","0","23-Aug-02","Multigrain chips"
"27566","3","1.49","0","0","23-Aug-02","Pepper sticks"
"27567","2","0.99","0","0","23-Aug-02","Pretzel sticks"
"27568","0","2.49","0","0","23-Aug-02","Pretzel twists"
"27569","5","1.49","0","0","23-Aug-02","Ruffled potato chips"
"27570","1","0.99","0","0","23-Aug-02","Rye crackers"
"27571","8","2.49","0","0","23-Aug-02","Salt and vinegar potato chips"
"27572","3","2.49","0","0","23-Aug-02","Saltine crackers"
"27573","0","2.99","0","0","23-Aug-02","Shredded wheat crackers"
"27574","3","2.49","0","0","23-Aug-02","Stone-ground wheat sticks"
"27575","7","2.99","0","0","23-Aug-02","Sun-dried tomato multigrain chips"
"27576","14","0.99","0","0","23-Aug-02","Tortilla chips"
"27577","0","1.99","0","0","23-Aug-02","WOW cheese puffs"
"27578","0","2.99","0","0","23-Aug-02","WOW potato chips"
"27579","4","2.99","0","0","23-Aug-02","WOW tortilla chips"
"27580","0","3.49","0","0","23-Aug-02","Wheat crackers"
"27581","0","1.99","0","0","22-Aug-02","Baked potato chips"
"27582","0","1.49","0","0","22-Aug-02","Barbeque pork rinds"
"27583","7","1.49","0","0","22-Aug-02","Barbeque potato chips"
"27584","0","2.99","0","0","22-Aug-02","Bread sticks"
"27585","21","0.99","0","0","22-Aug-02","Buttery popcorn"
"27586","9","2.99","0","0","22-Aug-02","Carmelized popcorn"
"27587","0","1.49","0","0","22-Aug-02","Cheddar cheese break sticks"
"27588","0","2.99","0","0","22-Aug-02","Cheddar cheese popcorn"
"27589","6","1.49","0","0","22-Aug-02","Cheese puffs"
"27590","26","0.99","0","0","22-Aug-02","Classic potato chips"
"27591","8","0.99","0","0","22-Aug-02","Easy dip tortilla chips"
"27592","15","0.99","0","0","22-Aug-02","Extra hot pork rinds"
"27593","1","2.99","0","0","22-Aug-02","Fiesta sticks"
"27594","5","1.49","0","0","22-Aug-02","Fried pork rinds"
"27595","3","2.49","0","0","22-Aug-02","Hot spicy cheese puffs"
"27596","0","2.49","0","0","22-Aug-02","Jalepeno sticks"
"27597","6","2.49","0","0","22-Aug-02","Jumbo pretzel sticks"
"27598","2","1.49","0","0","22-Aug-02","Low-fat popcorn"
"27599","7","1.49","0","0","22-Aug-02","Low-fat saltines"
"27600","13","2.99","0","0","22-Aug-02","Multigrain chips"
"27601","0","1.49","0","0","22-Aug-02","Pepper sticks"
"27602","2","0.99","0","0","22-Aug-02","Pretzel sticks"
"27603","0","2.49","0","0","22-Aug-02","Pretzel twists"
"27604","12","1.49","0","0","22-Aug-02","Ruffled potato chips"
"27605","6","0.99","0","0","22-Aug-02","Rye crackers"
"27606","10","2.49","0","0","22-Aug-02","Salt and vinegar potato chips"
"27607","1","2.49","0","0","22-Aug-02","Saltine crackers"
"27608","0","2.99","0","0","22-Aug-02","Shredded wheat crackers"
"27609","0","2.49","0","0","22-Aug-02","Stone-ground wheat sticks"
"27610","7","2.99","0","0","22-Aug-02","Sun-dried tomato multigrain chips"
"27611","10","0.99","0","0","22-Aug-02","Tortilla chips"
"27612","0","1.99","0","0","22-Aug-02","WOW cheese puffs"
"27613","0","2.99","0","0","22-Aug-02","WOW potato chips"
"27614","10","2.99","0","0","22-Aug-02","WOW tortilla chips"
"27615","0","3.49","0","0","22-Aug-02","Wheat crackers"
"27616","0","1.99","0","0","21-Aug-02","Baked potato chips"
"27617","6","1.49","0","0","21-Aug-02","Barbeque pork rinds"
"27618","6","1.49","0","0","21-Aug-02","Barbeque potato chips"
"27619","0","2.99","0","0","21-Aug-02","Bread sticks"
"27620","9","0.99","0","0","21-Aug-02","Buttery popcorn"
"27621","7","2.99","0","0","21-Aug-02","Carmelized popcorn"
"27622","1","1.49","0","0","21-Aug-02","Cheddar cheese break sticks"
"27623","0","2.99","0","0","21-Aug-02","Cheddar cheese popcorn"
"27624","4","1.49","0","0","21-Aug-02","Cheese puffs"
"27625","25","0.99","0","0","21-Aug-02","Classic potato chips"
"27626","11","0.99","0","0","21-Aug-02","Easy dip tortilla chips"
"27627","0","0.99","0","0","21-Aug-02","Extra hot pork rinds"
"27628","0","2.99","0","0","21-Aug-02","Fiesta sticks"
"27629","4","1.49","0","0","21-Aug-02","Fried pork rinds"
"27630","3","2.49","0","0","21-Aug-02","Hot spicy cheese puffs"
"27631","0","2.49","0","0","21-Aug-02","Jalepeno sticks"
"27632","1","2.49","0","0","21-Aug-02","Jumbo pretzel sticks"
"27633","6","1.49","0","0","21-Aug-02","Low-fat popcorn"
"27634","8","1.49","0","0","21-Aug-02","Low-fat saltines"
"27635","6","2.99","0","0","21-Aug-02","Multigrain chips"
"27636","3","1.49","0","0","21-Aug-02","Pepper sticks"
"27637","1","0.99","0","0","21-Aug-02","Pretzel sticks"
"27638","0","2.49","0","0","21-Aug-02","Pretzel twists"
"27639","6","1.49","0","0","21-Aug-02","Ruffled potato chips"
"27640","2","0.99","0","0","21-Aug-02","Rye crackers"
"27641","10","2.49","0","0","21-Aug-02","Salt and vinegar potato chips"
"27642","1","2.49","0","0","21-Aug-02","Saltine crackers"
"27643","0","2.99","0","0","21-Aug-02","Shredded wheat crackers"
"27644","0","2.49","0","0","21-Aug-02","Stone-ground wheat sticks"
"27645","5","2.99","0","0","21-Aug-02","Sun-dried tomato multigrain chips"
"27646","11","0.99","0","0","21-Aug-02","Tortilla chips"
"27647","0","1.99","0","0","21-Aug-02","WOW cheese puffs"
"27648","0","2.99","0","0","21-Aug-02","WOW potato chips"
"27649","9","2.99","0","0","21-Aug-02","WOW tortilla chips"
"27650","0","3.49","0","0","21-Aug-02","Wheat crackers"
"27651","0","1.99","0","0","20-Aug-02","Baked potato chips"
"27652","3","1.49","0","0","20-Aug-02","Barbeque pork rinds"
"27653","8","1.49","0","0","20-Aug-02","Barbeque potato chips"
"27654","0","2.99","0","0","20-Aug-02","Bread sticks"
"27655","15","0.99","0","0","20-Aug-02","Buttery popcorn"
"27656","2","2.99","0","0","20-Aug-02","Carmelized popcorn"
"27657","1","1.49","0","0","20-Aug-02","Cheddar cheese break sticks"
"27658","0","2.99","0","0","20-Aug-02","Cheddar cheese popcorn"
"27659","5","1.49","0","0","20-Aug-02","Cheese puffs"
"27660","38","0.99","0","0","20-Aug-02","Classic potato chips"
"27661","7","0.99","0","0","20-Aug-02","Easy dip tortilla chips"
"27662","15","0.99","0","0","20-Aug-02","Extra hot pork rinds"
"27663","0","2.99","0","0","20-Aug-02","Fiesta sticks"
"27664","6","1.49","0","0","20-Aug-02","Fried pork rinds"
"27665","3","2.49","0","0","20-Aug-02","Hot spicy cheese puffs"
"27666","0","2.49","0","0","20-Aug-02","Jalepeno sticks"
"27667","2","2.49","0","0","20-Aug-02","Jumbo pretzel sticks"
"27668","4","1.49","0","0","20-Aug-02","Low-fat popcorn"
"27669","9","1.49","0","0","20-Aug-02","Low-fat saltines"
"27670","11","2.99","0","0","20-Aug-02","Multigrain chips"
"27671","5","1.49","0","0","20-Aug-02","Pepper sticks"
"27672","6","0.99","0","0","20-Aug-02","Pretzel sticks"
"27673","0","2.49","0","0","20-Aug-02","Pretzel twists"
"27674","10","1.49","0","0","20-Aug-02","Ruffled potato chips"
"27675","3","0.99","0","0","20-Aug-02","Rye crackers"
"27676","10","1.99","0","0","20-Aug-02","Salt and vinegar potato chips"
"27677","2","2.49","0","0","20-Aug-02","Saltine crackers"
"27678","0","2.99","0","0","20-Aug-02","Shredded wheat crackers"
"27679","4","2.49","0","0","20-Aug-02","Stone-ground wheat sticks"
"27680","5","2.99","0","0","20-Aug-02","Sun-dried tomato multigrain chips"
"27681","10","0.99","0","0","20-Aug-02","Tortilla chips"
"27682","0","1.99","0","0","20-Aug-02","WOW cheese puffs"
"27683","0","2.99","0","0","20-Aug-02","WOW potato chips"
"27684","4","2.99","0","0","20-Aug-02","WOW tortilla chips"
"27685","0","3.49","0","0","20-Aug-02","Wheat crackers"
"27686","0","1.99","0","0","19-Aug-02","Baked potato chips"
"27687","4","1.49","0","0","19-Aug-02","Barbeque pork rinds"
"27688","16","1.49","0","0","19-Aug-02","Barbeque potato chips"
"27689","0","2.99","0","0","19-Aug-02","Bread sticks"
"27690","13","0.99","0","0","19-Aug-02","Buttery popcorn"
"27691","4","2.99","0","0","19-Aug-02","Carmelized popcorn"
"27692","2","1.49","0","0","19-Aug-02","Cheddar cheese break sticks"
"27693","0","2.99","0","0","19-Aug-02","Cheddar cheese popcorn"
"27694","5","1.49","0","0","19-Aug-02","Cheese puffs"
"27695","21","0.99","0","0","19-Aug-02","Classic potato chips"
